Scan Parameters 
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 4200.0 um Width: 0.0 um
Title,Etch process DOE
 
Analytical Results 
Function,R.Cur Pos,R.Cur Width,M.Cur Pos,M.Cur Width,Result
1641.6,-1.21471,-1.59788,,
1641.7,-1.20202,-1.58621,,
1641.8,-1.18762,-1.57283,,
1641.9,-1.17203,-1.55840,,
1642.0,-1.15760,-1.54447,,
1642.1,-1.14351,-1.53170,,
1642.2,-1.13262,-1.52149,,
1642.3,-1.12490,-1.51416,,
1642.4,-1.12142,-1.50980,,
1642.5,-1.12114,-1.50781,,
1642.6,-1.12063,-1.50680,,
1642.7,-1.12071,-1.50587,,
1642.8,-1.11914,-1.50373,,
1642.9,-1.11549,-1.50025,,
1643.0,-1.10969,-1.49554,,
1643.1,-1.10315,-1.49052,,
1643.2,-1.09803,-1.48627,,
1643.3,-1.09537,-1.48386,,
1643.4,-1.09490,-1.48346,,
1643.5,-1.09762,-1.48717,,
1643.6,-1.10452,-1.49331,,
1643.7,-1.11384,-1.50208,,
1643.8,-1.12512,-1.51275,,
1643.9,-1.13798,-1.52435,,
1644.0,-1.15012,-1.53585,,
1644.1,-1.16102,-1.54671,,
1644.2,-1.17049,-1.55636,,
1644.3,-1.17919,-1.56513,,
1644.4,-1.18620,-1.57325,,
1644.5,-1.19381,-1.58178,,
1644.6,-1.20252,-1.59170,,
1644.7,-1.21385,-1.60397,,
1644.8,-1.22975,-1.61918,,
1644.9,-1.24830,-1.63653,,
1645.0,-1.26892,-1.65502,,
1645.1,-1.28788,-1.67282,,
1645.2,-1.30395,-1.68887,,
1645.3,-1.31732,-1.70274,,
1645.4,-1.32831,-1.71535,,
1645.5,-1.33857,-1.72826,,
1645.6,-1.35233,-1.74318,,
1645.7,-1.37096,-1.76131,,
1645.8,-1.39286,-1.78263,,
1645.9,-1.41825,-1.80668,,
1646.0,-1.44437,-1.83225,,
1646.1,-1.47101,-1.85835,,
1646.2,-1.49801,-1.88388,,
1646.3,-1.52262,-1.90828,,
1646.4,-1.54420,-1.93111,,
1646.5,-1.56593,-1.95269,,
1646.6,-1.58619,-1.97349,,
1646.7,-1.60554,-1.99429,,
1646.8,-1.62700,-2.01591,,
1646.9,-1.64938,-2.03897,,
1647.0,-1.67397,-2.06424,,
1647.1,-1.70195,-2.09199,,
1647.2,-1.73239,-2.12262,,
1647.3,-1.76530,-2.15634,,
1647.4,-1.80245,-2.19252,,
1647.5,-1.84319,-2.22974,,
1647.6,-1.88164,-2.26510,,
1647.7,-1.91479,-2.29562,,
1647.8,-1.93878,-2.31885,,
1647.9,-1.95220,-2.33377,,
1648.0,-1.95834,-2.34211,,
1648.1,-1.95752,-2.34110,,
1648.2,-1.95105,-2.33631,,
1648.3,-1.94072,-2.32810,,
1648.4,-1.92974,-2.31811,,
1648.5,-1.91920,-2.30714,,
1648.6,-1.90835,-2.29511,,
1648.7,-1.89550,-2.28121,,
1648.8,-1.87920,-2.26456,,
1648.9,-1.85894,-2.24468,,
1649.0,-1.83539,-2.22188,,
1649.1,-1.80913,-2.19696,,
1649.2,-1.78200,-2.17105,,
1649.3,-1.75571,-2.14518,,
1649.4,-1.73044,-2.12032,,
1649.5,-1.70623,-2.09713,,
1649.6,-1.68500,-2.07631,,
1649.7,-1.66690,-2.05794,,
1649.8,-1.65179,-2.04177,,
1649.9,-1.63806,-2.02653,,
1650.0,-1.62410,-2.01092,,
1650.1,-1.60707,-1.99350,,
1650.2,-1.58699,-1.97363,,
1650.3,-1.56408,-1.95146,,
1650.4,-1.53869,-1.92780,,
1650.5,-1.51379,-1.90429,,
1650.6,-1.49030,-1.88211,,
1650.7,-1.47058,-1.86270,,
1650.8,-1.45431,-1.84619,,
1650.9,-1.44174,-1.83231,,
1651.0,-1.43074,-1.81999,,
1651.1,-1.41941,-1.80797,,
1651.2,-1.40741,-1.79556,,
1651.3,-1.39329,-1.78187,,
1651.4,-1.37906,-1.76706,,
1651.5,-1.36250,-1.75087,,
1651.6,-1.34458,-1.73357,,
1651.7,-1.32657,-1.71561,,
1651.8,-1.30718,-1.69751,,
1651.9,-1.28911,-1.68042,,
1652.0,-1.27306,-1.66524,,
1652.1,-1.25992,-1.65305,,
1652.2,-1.25128,-1.64436,,
1652.3,-1.24700,-1.63895,,
1652.4,-1.24538,-1.63593,,
1652.5,-1.24466,-1.63354,,
1652.6,-1.24318,-1.63014,,
1652.7,-1.23744,-1.62437,,
1652.8,-1.22787,-1.61644,,
1652.9,-1.21628,-1.60772,,
1653.0,-1.20644,-1.60043,,
1653.1,-1.20222,-1.59547,,
1653.2,-1.20330,-1.59646,,
1653.3,-1.20783,-1.60044,,
1653.4,-1.21521,-1.60726,,
1653.5,-1.22559,-1.61601,,
1653.6,-1.23553,-1.62551,,
1653.7,-1.24520,-1.63520,,
1653.8,-1.25470,-1.64463,,
1653.9,-1.26344,-1.65416,,
1654.0,-1.27249,-1.66460,,
1654.1,-1.28371,-1.67712,,
1654.2,-1.29859,-1.69251,,
1654.3,-1.31836,-1.71110,,
1654.4,-1.34066,-1.73218,,
1654.5,-1.36405,-1.75464,,
1654.6,-1.38768,-1.77714,,
1654.7,-1.40977,-1.79860,,
1654.8,-1.42946,-1.81766,,
1654.9,-1.44713,-1.83332,,
1655.0,-1.45850,-1.84417,,
1655.1,-1.46372,-1.85004,,
1655.2,-1.46330,-1.85169,,
1655.3,-1.45924,-1.84820,,
1655.4,-1.45288,-1.84290,,
1655.5,-1.44575,-1.83621,,
1655.6,-1.43808,-1.82838,,
1655.7,-1.43003,-1.81942,,
1655.8,-1.41972,-1.80876,,
1655.9,-1.40697,-1.79598,,
1656.0,-1.39187,-1.78081,,
1656.1,-1.37397,-1.76337,,
1656.2,-1.35388,-1.74400,,
1656.3,-1.33275,-1.72335,,
1656.4,-1.31062,-1.70187,,
1656.5,-1.28889,-1.67984,,
1656.6,-1.26697,-1.65748,,
1656.7,-1.24324,-1.63501,,
1656.8,-1.22025,-1.61312,,
1656.9,-1.19932,-1.59226,,
1657.0,-1.18035,-1.57279,,
1657.1,-1.16249,-1.55428,,
1657.2,-1.14520,-1.53642,,
1657.3,-1.12683,-1.51866,,
1657.4,-1.10921,-1.50082,,
1657.5,-1.09195,-1.48280,,
1657.6,-1.07285,-1.46446,,
1657.7,-1.05413,-1.44629,,
1657.8,-1.03566,-1.42831,,
1657.9,-1.01866,-1.41131,,
1658.0,-1.00237,-1.39541,,
1658.1,-0.98763,-1.38093,,
1658.2,-0.97481,-1.36760,,
1658.3,-0.96328,-1.35488,,
1658.4,-0.95130,-1.34198,,
1658.5,-0.93733,-1.32839,,
1658.6,-0.92198,-1.31388,,
1658.7,-0.90701,-1.29894,,
1658.8,-0.89134,-1.28410,,
1658.9,-0.87645,-1.27039,,
1659.0,-0.86371,-1.25850,,
1659.1,-0.85438,-1.24934,,
1659.2,-0.84821,-1.24298,,
1659.3,-0.84552,-1.23925,,
1659.4,-0.84424,-1.23700,,
1659.5,-0.84382,-1.23529,,
1659.6,-0.84194,-1.23267,,
1659.7,-0.83809,-1.22836,,
1659.8,-0.83151,-1.22192,,
1659.9,-0.82197,-1.21371,,
1660.0,-0.81153,-1.20506,,
1660.1,-0.80205,-1.19714,,
1660.2,-0.79640,-1.19118,,
1660.3,-0.79324,-1.18727,,
1660.4,-0.79164,-1.18509,,
1660.5,-0.79102,-1.18390,,
1660.6,-0.79032,-1.18312,,
1660.7,-0.78965,-1.18219,,
1660.8,-0.78904,-1.18095,,
1660.9,-0.78656,-1.17876,,
1661.0,-0.78392,-1.17590,,
1661.1,-0.77943,-1.17214,,
1661.2,-0.77493,-1.16808,,
1661.3,-0.77078,-1.16394,,
1661.4,-0.76645,-1.16018,,
1661.5,-0.76303,-1.15736,,
1661.6,-0.76100,-1.15570,,
1661.7,-0.76120,-1.15526,,
1661.8,-0.76261,-1.15650,,
1661.9,-0.76522,-1.15795,,
1662.0,-0.76700,-1.15919,,
1662.1,-0.76690,-1.15837,,
1662.2,-0.76449,-1.15592,,
1662.3,-0.75971,-1.15160,,
1662.4,-0.75270,-1.14606,,
1662.5,-0.74567,-1.14072,,
1662.6,-0.74046,-1.13688,,
1662.7,-0.73927,-1.13482,,
1662.8,-0.74164,-1.13818,,
1662.9,-0.74776,-1.14383,,
1663.0,-0.75677,-1.15200,,
1663.1,-0.76803,-1.16182,,
1663.2,-0.77903,-1.17241,,
1663.3,-0.78914,-1.18265,,
1663.4,-0.80002,-1.19211,,
1663.5,-0.80792,-1.19994,,
1663.6,-0.81367,-1.20657,,
1663.7,-0.81787,-1.21253,,
1663.8,-0.82294,-1.21961,,
1663.9,-0.83141,-1.22887,,
1664.0,-0.84508,-1.24098,,
1664.1,-0.86057,-1.25474,,
1664.2,-0.87661,-1.26854,,
1664.3,-0.88982,-1.27974,,
1664.4,-0.89794,-1.28666,,
1664.5,-0.89882,-1.28958,,
1664.6,-0.89378,-1.28462,,
1664.7,-0.88462,-1.27750,,
1664.8,-0.87327,-1.26879,,
1664.9,-0.86420,-1.26119,,
1665.0,-0.85770,-1.25639,,
1665.1,-0.85700,-1.25474,,
1665.2,-0.86212,-1.25920,,
1665.3,-0.87000,-1.26569,,
1665.4,-0.87949,-1.27347,,
1665.5,-0.88850,-1.28108,,
1665.6,-0.89399,-1.28752,,
1665.7,-0.89853,-1.29288,,
1665.8,-0.90292,-1.29731,,
1665.9,-0.90692,-1.30137,,
1666.0,-0.91044,-1.30540,,
1666.1,-0.91413,-1.31013,,
1666.2,-0.91898,-1.31613,,
1666.3,-0.92741,-1.32437,,
1666.4,-0.93784,-1.33534,,
1666.5,-0.95125,-1.34941,,
1666.6,-0.96926,-1.36603,,
1666.7,-0.98979,-1.38383,,
1666.8,-1.00889,-1.40068,,
1666.9,-1.02389,-1.41395,,
1667.0,-1.03300,-1.42174,,
1667.1,-1.03369,-1.42449,,
1667.2,-1.02719,-1.41818,,
1667.3,-1.01533,-1.40911,,
1667.4,-1.00148,-1.39818,,
1667.5,-0.99019,-1.38772,,
1667.6,-0.98177,-1.37894,,
1667.7,-0.97550,-1.37193,,
1667.8,-0.97085,-1.36572,,
1667.9,-0.96544,-1.35898,,
1668.0,-0.95739,-1.35037,,
1668.1,-0.94652,-1.33896,,
1668.2,-0.93165,-1.32481,,
1668.3,-0.91307,-1.30846,,
1668.4,-0.89517,-1.29123,,
1668.5,-0.87762,-1.27391,,
1668.6,-0.86086,-1.25769,,
1668.7,-0.84508,-1.24302,,
1668.8,-0.83230,-1.23080,,
1668.9,-0.82271,-1.22145,,
1669.0,-0.81686,-1.21487,,
1669.1,-0.81410,-1.21060,,
1669.2,-0.81125,-1.20767,,
1669.3,-0.80921,-1.20547,,
1669.4,-0.80777,-1.20328,,
1669.5,-0.80546,-1.20051,,
1669.6,-0.80220,-1.19687,,
1669.7,-0.79670,-1.19260,,
1669.8,-0.79040,-1.18898,,
1669.9,-0.78745,-1.18627,,
1670.0,-0.78981,-1.19069,,
1670.1,-0.79817,-1.19778,,
1670.2,-0.81114,-1.20764,,
1670.3,-0.82435,-1.21776,,
1670.4,-0.83345,-1.22532,,
1670.5,-0.83708,-1.23022,,
1670.6,-0.83423,-1.22475,,
1670.7,-0.82350,-1.21546,,
1670.8,-0.80736,-1.20130,,
1670.9,-0.78816,-1.18370,,
1671.0,-0.76806,-1.16422,,
1671.1,-0.74761,-1.14392,,
1671.2,-0.72648,-1.12368,,
1671.3,-0.70584,-1.10406,,
1671.4,-0.68763,-1.08575,,
1671.5,-0.67073,-1.06881,,
1671.6,-0.65574,-1.05330,,
1671.7,-0.64156,-1.03803,,
1671.8,-0.62752,-1.02190,,
1671.9,-0.60995,-1.00342,,
1672.0,-0.58782,-0.98216,,
1672.1,-0.56220,-0.95809,,
1672.2,-0.53590,-0.93260,,
1672.3,-0.50849,-0.90711,,
1672.4,-0.48313,-0.88367,,
1672.5,-0.46203,-0.86380,,
1672.6,-0.44671,-0.84828,,
1672.7,-0.43758,-0.83688,,
1672.8,-0.43047,-0.82798,,
1672.9,-0.42364,-0.81964,,
1673.0,-0.41549,-0.80969,,
1673.1,-0.40327,-0.79663,,
1673.2,-0.38580,-0.77979,,
1673.3,-0.36415,-0.75950,,
1673.4,-0.33984,-0.73763,,
1673.5,-0.31520,-0.71671,,
1673.6,-0.29612,-0.69969,,
1673.7,-0.28471,-0.68864,,
1673.8,-0.28089,-0.68233,,
1673.9,-0.28472,-0.68549,,
1674.0,-0.29239,-0.69004,,
1674.1,-0.29961,-0.69538,,
1674.2,-0.30410,-0.69914,,
1674.3,-0.30551,-0.70104,,
1674.4,-0.30254,-0.69808,,
1674.5,-0.29678,-0.69365,,
1674.6,-0.28997,-0.68819,,
1674.7,-0.28308,-0.68334,,
1674.8,-0.27931,-0.67992,,
1674.9,-0.28013,-0.68206,,
1675.0,-0.28601,-0.68694,,
1675.1,-0.29552,-0.69441,,
1675.2,-0.30630,-0.70252,,
1675.3,-0.31437,-0.70865,,
1675.4,-0.31779,-0.71261,,
1675.5,-0.31452,-0.70715,,
1675.6,-0.30396,-0.69808,,
1675.7,-0.28827,-0.68451,,
1675.8,-0.27033,-0.66819,,
1675.9,-0.25181,-0.65092,,
1676.0,-0.23432,-0.63407,,
1676.1,-0.21866,-0.61857,,
1676.2,-0.20446,-0.60480,,
1676.3,-0.19273,-0.59275,,
1676.4,-0.18318,-0.58184,,
1676.5,-0.17352,-0.57102,,
1676.6,-0.16253,-0.55884,,
1676.7,-0.14899,-0.54409,,
1676.8,-0.13045,-0.52583,,
1676.9,-0.10794,-0.50427,,
1677.0,-0.08228,-0.48008,,
1677.1,-0.05547,-0.45492,,
1677.2,-0.02933,-0.43062,,
1677.3,-0.00608,-0.40909,,
1677.4,0.01194,-0.39159,,
1677.5,0.02389,-0.37874,,
1677.6,0.03170,-0.36998,,
1677.7,0.03605,-0.36406,,
1677.8,0.03889,-0.35878,,
1677.9,0.04334,-0.35194,,
1678.0,0.05293,-0.34146,,
1678.1,0.06854,-0.32662,,
1678.2,0.08954,-0.30821,,
1678.3,0.11256,-0.28856,,
1678.4,0.13304,-0.27077,,
1678.5,0.14801,-0.25748,,
1678.6,0.15500,-0.25020,,
1678.7,0.15455,-0.24754,,
1678.8,0.14946,-0.25008,,
1678.9,0.14488,-0.25244,,
1679.0,0.14286,-0.25411,,
1679.1,0.14565,-0.24993,,
1679.2,0.15343,-0.24252,,
1679.3,0.16530,-0.23124,,
1679.4,0.18180,-0.21727,,
1679.5,0.19891,-0.20311,,
1679.6,0.21314,-0.19109,,
1679.7,0.22149,-0.18329,,
1679.8,0.22343,-0.17883,,
1679.9,0.22047,-0.18060,,
1680.0,0.21638,-0.18307,,
1680.1,0.21330,-0.18545,,
1680.2,0.21096,-0.18707,,
1680.3,0.21246,-0.18356,,
1680.4,0.21921,-0.17690,,
1680.5,0.23025,-0.16555,,
1680.6,0.24674,-0.14954,,
1680.7,0.26825,-0.12935,,
1680.8,0.29223,-0.10639,,
1680.9,0.31908,-0.08241,,
1681.0,0.34422,-0.05995,,
1681.1,0.36399,-0.04102,,
1681.2,0.37812,-0.02669,,
1681.3,0.38623,-0.01642,,
1681.4,0.39116,-0.00819,,
1681.5,0.39799,0.00053,,
1681.6,0.40862,0.01194,,
1681.7,0.42382,0.02738,,
1681.8,0.44432,0.04660,,
1681.9,0.46881,0.06854,,
1682.0,0.49302,0.09090,,
1682.1,0.51599,0.11153,,
1682.2,0.53398,0.12864,,
1682.3,0.54537,0.14174,,
1682.4,0.55370,0.15140,,
1682.5,0.56045,0.15917,,
1682.6,0.56584,0.16656,,
1682.7,0.57406,0.17517,,
1682.8,0.58452,0.18590,,
1682.9,0.59739,0.19939,,
1683.0,0.61457,0.21591,,
1683.1,0.63414,0.23505,,
1683.2,0.65621,0.25651,,
1683.3,0.68001,0.27921,,
1683.4,0.70432,0.30246,,
1683.5,0.72716,0.32509,,
1683.6,0.74953,0.34696,,
1683.7,0.76938,0.36837,,
1683.8,0.78907,0.39063,,
1683.9,0.81319,0.41525,,
1684.0,0.84124,0.44330,,
1684.1,0.87333,0.47536,,
1684.2,0.90989,0.51075,,
1684.3,0.94951,0.54869,,
1684.4,0.98923,0.58766,,
1684.5,1.02945,0.62615,,
1684.6,1.06769,0.66247,,
1684.7,1.10080,0.69556,,
1684.8,1.12942,0.72530,,
1684.9,1.15490,0.75264,,
1685.0,1.17948,0.77890,,
1685.1,1.20643,0.80544,,
1685.2,1.23402,0.83285,,
1685.3,1.26194,0.86138,,
1685.4,1.29197,0.89108,,
1685.5,1.32296,0.92169,,
1685.6,1.35485,0.95343,,
1685.7,1.38691,0.98569,,
1685.8,1.42071,1.01776,,
1685.9,1.45366,1.04829,,
1686.0,1.48179,1.07579,,
1686.1,1.50532,1.09979,,
1686.2,1.52401,1.12061,,
1686.3,1.54140,1.14042,,
1686.4,1.56012,1.16133,,
1686.5,1.58348,1.18581,,
1686.6,1.61225,1.21484,,
1686.7,1.64779,1.24872,,
1686.8,1.68703,1.28583,,
1686.9,1.72807,1.32419,,
1687.0,1.76711,1.36134,,
1687.1,1.80162,1.39582,,
1687.2,1.83185,1.42703,,
1687.3,1.85960,1.45567,,
1687.4,1.88533,1.48273,,
1687.5,1.91142,1.50951,,
1687.6,1.93845,1.53707,,
1687.7,1.96667,1.56634,,
1687.8,1.99812,1.59794,,
1687.9,2.03298,1.63191,,
1688.0,2.06979,1.66789,,
1688.1,2.10765,1.70521,,
1688.2,2.14596,1.74375,,
1688.3,2.18441,1.78422,,
1688.4,2.22609,1.82876,,
1688.5,2.27441,1.87973,,
1688.6,2.33338,1.93962,,
1688.7,2.40371,2.00976,,
1688.8,2.48498,2.09080,,
1688.9,2.57682,2.18252,,
1689.0,2.67961,2.28460,,
1689.1,2.79210,2.39578,,
1689.2,2.91360,2.51419,,
1689.3,3.03977,2.63654,,
1689.4,3.16599,2.75949,,
1689.5,3.28780,2.87974,,
1689.6,3.40376,2.99531,,
1689.7,3.51355,3.10544,,
1689.8,3.61741,3.21058,,
1689.9,3.71724,3.31198,,
1690.0,3.81499,3.41112,,
1690.1,3.91253,3.50929,,
1690.2,4.01085,3.60715,,
1690.3,4.10914,3.70451,,
1690.4,4.20628,3.80088,,
1690.5,4.30111,3.89507,,
1690.6,4.39382,3.98670,,
1690.7,4.48138,4.07512,,
1690.8,4.56647,4.16061,,
1690.9,4.64942,4.24346,,
1691.0,4.72920,4.32420,,
1691.1,4.80816,4.40395,,
1691.2,4.88628,4.48371,,
1691.3,4.96624,4.56509,,
1691.4,5.05003,4.64931,,
1691.5,5.13777,4.73679,,
1691.6,5.22989,4.82745,,
1691.7,5.32369,4.91976,,
1691.8,5.41824,5.01206,,
1691.9,5.51036,5.10200,,
1692.0,5.59720,5.18783,,
1692.1,5.67761,5.26882,,
1692.2,5.75209,5.34534,,
1692.3,5.82398,5.41903,,
1692.4,5.89524,5.49205,,
1692.5,5.96764,5.56628,,
1692.6,6.04469,5.64296,,
1692.7,6.12529,5.72183,,
1692.8,6.20727,5.80170,,
1692.9,6.28807,5.88042,,
1693.0,6.36506,5.95617,,
1693.1,6.43646,6.02752,,
1693.2,6.50302,6.09446,,
1693.3,6.56419,6.15740,,
1693.4,6.62334,6.21774,,
1693.5,6.68177,6.27663,,
1693.6,6.73957,6.33512,,
1693.7,6.79815,6.39380,,
1693.8,6.85756,6.45299,,
1693.9,6.91709,6.51280,,
1694.0,6.97768,6.57315,,
1694.1,7.03911,6.63340,,
1694.2,7.09986,6.69267,,
1694.3,7.15786,6.74979,,
1694.4,7.21219,6.80385,,
1694.5,7.26263,6.85467,,
1694.6,7.30932,6.90253,,
1694.7,7.35460,6.94853,,
1694.8,7.39851,6.99374,,
1694.9,7.44313,7.03944,,
1695.0,7.49020,7.08652,,
1695.1,7.53916,7.13545,,
1695.2,7.59022,7.18602,,
1695.3,7.64335,7.23736,,
1695.4,7.69574,7.28793,,
1695.5,7.74529,7.33621,,
1695.6,7.79041,7.38055,,
1695.7,7.83057,7.42036,,
1695.8,7.86450,7.45585,,
1695.9,7.89464,7.48855,,
1696.0,7.92452,7.52037,,
1696.1,7.95672,7.55337,,
1696.2,7.99181,7.58858,,
1696.3,8.03053,7.62629,,
1696.4,8.07104,7.66569,,
1696.5,8.11224,7.70546,,
1696.6,8.15282,7.74422,,
1696.7,8.18948,7.78052,,
1696.8,8.22272,7.81364,,
1696.9,8.25238,7.84333,,
1697.0,8.27798,7.87003,,
1697.1,8.30154,7.89484,,
1697.2,8.32428,7.91882,,
1697.3,8.34823,7.94325,,
1697.4,8.37373,7.96881,,
1697.5,8.40087,7.99596,,
1697.6,8.42956,8.02477,,
1697.7,8.46031,8.05501,,
1697.8,8.49259,8.08583,,
1697.9,8.52467,8.11625,,
1698.0,8.55368,8.14482,,
1698.1,8.58026,8.17078,,
1698.2,8.60296,8.19345,,
1698.3,8.62194,8.21315,,
1698.4,8.63820,8.23072,,
1698.5,8.65315,8.24751,,
1698.6,8.66961,8.26508,,
1698.7,8.68898,8.28455,,
1698.8,8.71114,8.30636,,
1698.9,8.73585,8.33017,,
1699.0,8.76210,8.35485,,
1699.1,8.78795,8.37899,,
1699.2,8.81105,8.40109,,
1699.3,8.83035,8.42027,,
1699.4,8.84556,8.43650,,
1699.5,8.85812,8.45073,,
1699.6,8.87033,8.46396,,
1699.7,8.88410,8.47721,,
1699.8,8.89770,8.49062,,
1699.9,8.91154,8.50455,,
1700.0,8.92517,8.51929,,
1700.1,8.94032,8.53592,,
1700.2,8.95915,8.55511,,
1700.3,8.98255,8.57657,,
1700.4,9.00802,8.59859,,
1700.5,9.03079,8.61864,,
1700.6,9.04716,8.63421,,
1700.7,9.05693,8.64437,,
1700.8,9.05981,8.64945,,
1700.9,9.05943,8.65176,,
1701.0,9.05863,8.65383,,
1701.1,9.06161,8.65846,,
1701.2,9.07035,8.66753,,
1701.3,9.08483,8.68149,,
1701.4,9.10530,8.69948,,
1701.5,9.12816,8.71921,,
1701.6,9.14932,8.73821,,
1701.7,9.16606,8.75445,,
1701.8,9.17790,8.76748,,
1701.9,9.18624,8.77828,,
1702.0,9.19474,8.78885,,
1702.1,9.20599,8.80105,,
1702.2,9.22120,8.81598,,
1702.3,9.24006,8.83360,,
1702.4,9.26084,8.85314,,
1702.5,9.28180,8.87371,,
1702.6,9.30265,8.89489,,
1702.7,9.32392,8.91662,,
1702.8,9.34651,8.93905,,
1702.9,9.37016,8.96187,,
1703.0,9.39398,8.98446,,
1703.1,9.41617,9.00585,,
1703.2,9.43588,9.02536,,
1703.3,9.45284,9.04289,,
1703.4,9.46774,9.05897,,
1703.5,9.48245,9.07486,,
1703.6,9.49795,9.09179,,
1703.7,9.51671,9.11103,,
1703.8,9.53917,9.13252,,
1703.9,9.56461,9.15575,,
1704.0,9.58916,9.17890,,
1704.1,9.61212,9.20064,,
1704.2,9.63124,9.22007,,
1704.3,9.64692,9.23760,,
1704.4,9.66225,9.25483,,
1704.5,9.67892,9.27372,,
1704.6,9.70038,9.29598,,
1704.7,9.72813,9.32217,,
1704.8,9.75923,9.35198,,
1704.9,9.79186,9.38422,,
1705.0,9.82691,9.41807,,
1705.1,9.86140,9.45232,,
1705.2,9.89639,9.48651,,
1705.3,9.93046,9.51941,,
1705.4,9.96222,9.55034,,
1705.5,9.99046,9.57842,,
1705.6,10.01544,9.60349,,
1705.7,10.03685,9.62579,,
1705.8,10.05613,9.64621,,
1705.9,10.07484,9.66577,,
1706.0,10.09387,9.68555,,
1706.1,10.11434,9.70654,,
1706.2,10.13673,9.72919,,
1706.3,10.16183,9.75350,,
1706.4,10.18854,9.77848,,
1706.5,10.21486,9.80257,,
1706.6,10.23774,9.82420,,
1706.7,10.25514,9.84263,,
1706.8,10.26900,9.85833,,
1706.9,10.28194,9.87296,,
1707.0,10.29541,9.88827,,
1707.1,10.31281,9.90578,,
1707.2,10.33370,9.92563,,
1707.3,10.35691,9.94749,,
1707.4,10.38036,9.97016,,
1707.5,10.40356,9.99272,,
1707.6,10.42561,10.01436,,
1707.7,10.44610,10.03482,,
1707.8,10.46493,10.05371,,
1707.9,10.48283,10.07093,,
1708.0,10.49827,10.08612,,
1708.1,10.51127,10.09933,,
1708.2,10.52202,10.11063,,
1708.3,10.53142,10.12084,,
1708.4,10.54009,10.13104,,
1708.5,10.55036,10.14247,,
1708.6,10.56403,10.15591,,
1708.7,10.58052,10.17144,,
1708.8,10.59863,10.18815,,
1708.9,10.61697,10.20474,,
1709.0,10.63277,10.21960,,
1709.1,10.64541,10.23169,,
1709.2,10.65411,10.24064,,
1709.3,10.65875,10.24680,,
1709.4,10.66217,10.25146,,
1709.5,10.66534,10.25560,,
1709.6,10.67012,10.26016,,
1709.7,10.67606,10.26513,,
1709.8,10.68152,10.26996,,
1709.9,10.68632,10.27413,,
1710.0,10.68908,10.27674,,
1710.1,10.69054,10.27833,,
1710.2,10.68920,10.27649,,
1710.3,10.68579,10.27316,,
1710.4,10.68082,10.26746,,
1710.5,10.67273,10.25924,,
1710.6,10.66155,10.24859,,
1710.7,10.64818,10.23617,,
1710.8,10.63326,10.22301,,
1710.9,10.61988,10.21049,,
1711.0,10.60893,10.19942,,
1711.1,10.60006,10.18979,,
1711.2,10.59291,10.18094,,
1711.3,10.58456,10.17115,,
1711.4,10.57416,10.15934,,
1711.5,10.55877,10.14485,,
1711.6,10.53982,10.12863,,
1711.7,10.52162,10.11285,,
1711.8,10.50643,10.09974,,
1711.9,10.49789,10.09107,,
1712.0,10.49549,10.08613,,
1712.1,10.49654,10.08663,,
1712.2,10.50001,10.08830,,
1712.3,10.50319,10.09017,,
1712.4,10.50466,10.09170,,
1712.5,10.50377,10.09050,,
1712.6,10.50100,10.08863,,
1712.7,10.49741,10.08631,,
1712.8,10.49493,10.08434,,
1712.9,10.49455,10.08300,,
1713.0,10.49463,10.08188,,
1713.1,10.49362,10.08026,,
1713.2,10.49077,10.07738,,
1713.3,10.48645,10.07312,,
1713.4,10.48033,10.06766,,
1713.5,10.47366,10.06147,,
1713.6,10.46716,10.05489,,
1713.7,10.46055,10.04778,,
1713.8,10.45367,10.03977,,
1713.9,10.44448,10.02998,,
1714.0,10.43273,10.01804,,
1714.1,10.41779,10.00380,,
1714.2,10.40087,9.98802,,
1714.3,10.38343,9.97198,,
1714.4,10.36695,9.95704,,
1714.5,10.35413,9.94428,,
1714.6,10.34483,9.93372,,
1714.7,10.33741,9.92462,,
1714.8,10.32954,9.91518,,
1714.9,10.32000,9.90392,,
1715.0,10.30561,9.88938,,
1715.1,10.28699,9.87147,,
1715.2,10.26480,9.85061,,
1715.3,10.24094,9.82798,,
1715.4,10.21722,9.80481,,
1715.5,10.19394,9.78178,,
1715.6,10.17190,9.75925,,
1715.7,10.15010,9.73704,,
1715.8,10.12800,9.71493,,
1715.9,10.10599,9.69301,,
1716.0,10.08360,9.67109,,
1716.1,10.06262,9.64964,,
1716.2,10.04122,9.62863,,
1716.3,10.02047,9.60825,,
1716.4,10.00154,9.58843,,
1716.5,9.98228,9.56923,,
1716.6,9.96290,9.55072,,
1716.7,9.94548,9.53357,,
1716.8,9.92903,9.51824,,
1716.9,9.91624,9.50596,,
1717.0,9.90698,9.49706,,
1717.1,9.90223,9.49180,,
1717.2,9.90156,9.48906,,
1717.3,9.90243,9.48961,,
1717.4,9.90473,9.49053,,
1717.5,9.90562,9.49127,,
1717.6,9.90568,9.49176,,
1717.7,9.90528,9.49175,,
1717.8,9.90465,9.49344,,
1717.9,9.90787,9.49723,,
1718.0,9.91490,9.50421,,
