Scan Parameters 
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 4200.0 um Width: 0.0 um
Title,Etch process DOE
 
Analytical Results 
Function,R.Cur Pos,R.Cur Width,M.Cur Pos,M.Cur Width,Result
2265.7,-0.79093,-1.30926,,
2265.8,-0.78575,-1.30435,,
2265.9,-0.78265,-1.30062,,
2266.0,-0.78026,-1.29727,,
2266.1,-0.77781,-1.29429,,
2266.2,-0.77357,-1.29121,,
2266.3,-0.77069,-1.28834,,
2266.4,-0.76879,-1.28593,,
2266.5,-0.76627,-1.28432,,
2266.6,-0.76563,-1.28372,,
2266.7,-0.76674,-1.28713,,
2266.8,-0.77205,-1.29414,,
2266.9,-0.78456,-1.30593,,
2267.0,-0.80336,-1.32223,,
2267.1,-0.82424,-1.34125,,
2267.2,-0.84610,-1.36061,,
2267.3,-0.86563,-1.37838,,
2267.4,-0.87927,-1.39350,,
2267.5,-0.89079,-1.40671,,
2267.6,-0.90170,-1.41909,,
2267.7,-0.91420,-1.43214,,
2267.8,-0.92932,-1.44621,,
2267.9,-0.94548,-1.46083,,
2268.0,-0.96041,-1.47541,,
2268.1,-0.97365,-1.48950,,
2268.2,-0.98707,-1.50400,,
2268.3,-1.00098,-1.51993,,
2268.4,-1.01947,-1.53893,,
2268.5,-1.04244,-1.56155,,
2268.6,-1.06951,-1.58749,,
2268.7,-1.10017,-1.61549,,
2268.8,-1.12994,-1.64350,,
2268.9,-1.15715,-1.66998,,
2269.0,-1.18107,-1.69401,,
2269.1,-1.20156,-1.71613,,
2269.2,-1.22076,-1.73756,,
2269.3,-1.24256,-1.75986,,
2269.4,-1.26687,-1.78393,,
2269.5,-1.29346,-1.81001,,
2269.6,-1.32205,-1.83754,,
2269.7,-1.35102,-1.86589,,
2269.8,-1.37949,-1.89433,,
2269.9,-1.40833,-1.92214,,
2270.0,-1.43600,-1.94865,,
2270.1,-1.46044,-1.97392,,
2270.2,-1.48276,-1.99839,,
2270.3,-1.50701,-2.02326,,
2270.4,-1.53323,-2.04857,,
2270.5,-1.56132,-2.07399,,
2270.6,-1.58645,-2.09758,,
2270.7,-1.60757,-2.11820,,
2270.8,-1.62377,-2.13480,,
2270.9,-1.63619,-2.14744,,
2271.0,-1.64509,-2.15598,,
2271.1,-1.65018,-2.16110,,
2271.2,-1.65028,-2.16027,,
2271.3,-1.64508,-2.15581,,
2271.4,-1.63615,-2.14770,,
2271.5,-1.62391,-2.13748,,
2271.6,-1.61082,-2.12734,,
2271.7,-1.60156,-2.11944,,
2271.8,-1.59769,-2.11433,,
2271.9,-1.59836,-2.11113,,
2272.0,-1.59749,-2.10679,,
2272.1,-1.59128,-2.09868,,
2272.2,-1.57677,-2.08476,,
2272.3,-1.55558,-2.06525,,
2272.4,-1.52973,-2.04153,,
2272.5,-1.50197,-2.01566,,
2272.6,-1.47521,-1.98930,,
2272.7,-1.44962,-1.96362,,
2272.8,-1.42457,-1.93898,,
2272.9,-1.40163,-1.91560,,
2273.0,-1.37955,-1.89318,,
2273.1,-1.35822,-1.87160,,
2273.2,-1.33755,-1.85052,,
2273.3,-1.31678,-1.82960,,
2273.4,-1.29616,-1.80844,,
2273.5,-1.27517,-1.78662,,
2273.6,-1.25223,-1.76373,,
2273.7,-1.22795,-1.74008,,
2273.8,-1.20275,-1.71578,,
2273.9,-1.17891,-1.69214,,
2274.0,-1.15492,-1.66970,,
2274.1,-1.13458,-1.64945,,
2274.2,-1.11770,-1.63131,,
2274.3,-1.10194,-1.61476,,
2274.4,-1.08731,-1.59864,,
2274.5,-1.07173,-1.58141,,
2274.6,-1.05284,-1.56222,,
2274.7,-1.03027,-1.54065,,
2274.8,-1.00607,-1.51751,,
2274.9,-0.98080,-1.49413,,
2275.0,-0.95746,-1.47223,,
2275.1,-0.93820,-1.45283,,
2275.2,-0.92254,-1.43599,,
2275.3,-0.90932,-1.42110,,
2275.4,-0.89577,-1.40705,,
2275.5,-0.88172,-1.39306,,
2275.6,-0.86780,-1.37872,,
2275.7,-0.85301,-1.36382,,
2275.8,-0.83754,-1.34830,,
2275.9,-0.82153,-1.33184,,
2276.0,-0.80445,-1.31456,,
2276.1,-0.78541,-1.29656,,
2276.2,-0.76674,-1.27831,,
2276.3,-0.74899,-1.26050,,
2276.4,-0.73106,-1.24402,,
2276.5,-0.71568,-1.22968,,
2276.6,-0.70480,-1.21812,,
2276.7,-0.69649,-1.20924,,
2276.8,-0.69086,-1.20258,,
2276.9,-0.68645,-1.19730,,
2277.0,-0.68173,-1.19296,,
2277.1,-0.67789,-1.18936,,
2277.2,-0.67550,-1.18678,,
2277.3,-0.67343,-1.18530,,
2277.4,-0.67372,-1.18495,,
2277.5,-0.67528,-1.18614,,
2277.6,-0.67746,-1.18791,,
2277.7,-0.67986,-1.19005,,
2277.8,-0.68225,-1.19249,,
2277.9,-0.68450,-1.19484,,
2278.0,-0.68788,-1.19712,,
2278.1,-0.68968,-1.19870,,
2278.2,-0.69055,-1.19971,,
2278.3,-0.69025,-1.19781,,
2278.4,-0.68673,-1.19376,,
2278.5,-0.68048,-1.18618,,
2278.6,-0.66928,-1.17431,,
2278.7,-0.65166,-1.15806,,
2278.8,-0.63058,-1.13847,,
2278.9,-0.60723,-1.11699,,
2279.0,-0.58436,-1.09585,,
2279.1,-0.56411,-1.07601,,
2279.2,-0.54806,-1.05767,,
2279.3,-0.53217,-1.03961,,
2279.4,-0.51358,-1.01996,,
2279.5,-0.49228,-0.99728,,
2279.6,-0.46516,-0.97078,,
2279.7,-0.43361,-0.94132,,
2279.8,-0.40066,-0.90999,,
2279.9,-0.36871,-0.87864,,
2280.0,-0.33765,-0.84823,,
2280.1,-0.30933,-0.81945,,
2280.2,-0.28258,-0.79232,,
2280.3,-0.25665,-0.76652,,
2280.4,-0.23306,-0.74157,,
2280.5,-0.20916,-0.71680,,
2280.6,-0.18355,-0.69164,,
2280.7,-0.15824,-0.66547,,
2280.8,-0.13165,-0.63770,,
2280.9,-0.10171,-0.60814,,
2281.0,-0.06951,-0.57702,,
2281.1,-0.03648,-0.54514,,
2281.2,-0.00409,-0.51385,,
2281.3,0.02625,-0.48407,,
2281.4,0.05327,-0.45660,,
2281.5,0.07851,-0.43128,,
2281.6,0.10095,-0.40775,,
2281.7,0.12222,-0.38483,,
2281.8,0.14458,-0.36138,,
2281.9,0.16919,-0.33617,,
2282.0,0.19650,-0.30869,,
2282.1,0.22721,-0.27890,,
2282.2,0.25948,-0.24786,,
2282.3,0.29221,-0.21698,,
2282.4,0.32280,-0.18789,,
2282.5,0.34868,-0.16155,,
2282.6,0.37081,-0.13817,,
2282.7,0.39127,-0.11711,,
2282.8,0.40999,-0.09751,,
2282.9,0.42837,-0.07861,,
2283.0,0.44718,-0.05970,,
2283.1,0.46550,-0.04000,,
2283.2,0.48550,-0.01889,,
2283.3,0.50954,0.00383,,
2283.4,0.53464,0.02762,,
2283.5,0.55913,0.05157,,
2283.6,0.58281,0.07461,,
2283.7,0.60431,0.09624,,
2283.8,0.62373,0.11619,,
2283.9,0.64258,0.13421,,
2284.0,0.65906,0.15042,,
2284.1,0.67173,0.16478,,
2284.2,0.68471,0.17852,,
2284.3,0.69687,0.19298,,
2284.4,0.71165,0.21029,,
2284.5,0.73333,0.23168,,
2284.6,0.76040,0.25721,,
2284.7,0.79103,0.28574,,
2284.8,0.82264,0.31554,,
2284.9,0.85181,0.34518,,
2285.0,0.88018,0.37443,,
2285.1,0.90868,0.40354,,
2285.2,0.93781,0.43386,,
2285.3,0.96844,0.46679,,
2285.4,1.00424,0.50412,,
2285.5,1.04679,0.54724,,
2285.6,1.09648,0.59694,,
2285.7,1.15364,0.65328,,
2285.8,1.21661,0.71569,,
2285.9,1.28473,0.78301,,
2286.0,1.35795,0.85415,,
2286.1,1.43191,0.92747,,
2286.2,1.50686,1.00227,,
2286.3,1.58221,1.07765,,
2286.4,1.65826,1.15349,,
2286.5,1.73447,1.22939,,
2286.6,1.81055,1.30522,,
2286.7,1.88567,1.38083,,
2286.8,1.96079,1.45658,,
2286.9,2.03643,1.53298,,
2287.0,2.11347,1.61070,,
2287.1,2.19295,1.68968,,
2287.2,2.27461,1.76936,,
2287.3,2.35484,1.84827,,
2287.4,2.43246,1.92505,,
2287.5,2.50638,1.99843,,
2287.6,2.57561,2.06799,,
2287.7,2.64062,2.13367,,
2287.8,2.70262,2.19604,,
2287.9,2.76117,2.25598,,
2288.0,2.81823,2.31489,,
2288.1,2.87631,2.37416,,
2288.2,2.93667,2.43484,,
2288.3,2.99982,2.49683,,
2288.4,3.06451,2.55911,,
2288.5,3.12667,2.62002,,
2288.6,3.18495,2.67820,,
2288.7,3.23958,2.73280,,
2288.8,3.29026,2.78406,,
2288.9,3.33713,2.83278,,
2289.0,3.38318,2.88024,,
2289.1,3.43006,2.92777,,
2289.2,3.47794,2.97661,,
2289.3,3.52816,3.02756,,
2289.4,3.58193,3.08102,,
2289.5,3.63833,3.13635,,
2289.6,3.69667,3.19274,,
2289.7,3.75314,3.24859,,
2289.8,3.80783,3.30342,,
2289.9,3.86023,3.35669,,
2290.0,3.91222,3.40956,,
2290.1,3.96353,3.46289,,
2290.2,4.01801,3.51845,,
2290.3,4.07617,3.57699,,
2290.4,4.13870,3.63929,,
2290.5,4.20498,3.70547,,
2290.6,4.27442,3.77566,,
2290.7,4.34845,3.84975,,
2290.8,4.42751,3.92718,,
2290.9,4.50884,4.00675,,
2291.0,4.59012,4.08667,,
2291.1,4.67014,4.16530,,
2291.2,4.74633,4.24152,,
2291.3,4.81893,4.31525,,
2291.4,4.88964,4.38703,,
2291.5,4.95949,4.45831,,
2291.6,5.02978,4.53022,,
2291.7,5.10380,4.60387,,
2291.8,5.17974,4.67930,,
2291.9,5.25718,4.75606,,
2292.0,5.33575,4.83295,,
2292.1,5.41256,4.90886,,
2292.2,5.48617,4.98284,,
2292.3,5.55804,5.05450,,
2292.4,5.62706,5.12405,,
2292.5,5.69353,5.19193,,
2292.6,5.76043,5.25887,,
2292.7,5.82667,5.32519,,
2292.8,5.89239,5.39111,,
2292.9,5.95836,5.45634,,
2293.0,6.02298,5.52090,,
2293.1,6.08551,5.58470,,
2293.2,6.14899,5.64823,,
2293.3,6.21234,5.71119,,
2293.4,6.27567,5.77303,,
2293.5,6.33703,5.83223,,
2293.6,6.39290,5.88726,,
2293.7,6.44244,5.93739,,
2293.8,6.48631,5.98314,,
2293.9,6.52659,6.02674,,
2294.0,6.56729,6.07086,,
2294.1,6.61384,6.11811,,
2294.2,6.66608,6.16943,,
2294.3,6.72287,6.22429,,
2294.4,6.78194,6.28036,,
2294.5,6.83927,6.33523,,
2294.6,6.89086,6.38680,,
2294.7,6.93762,6.43442,,
2294.8,6.98036,6.47821,,
2294.9,7.02049,6.51942,,
2295.0,7.05893,6.55900,,
2295.1,7.09763,6.59791,,
2295.2,7.13629,6.63649,,
2295.3,7.17476,6.67495,,
2295.4,7.21296,6.71330,,
2295.5,7.25087,6.75167,,
2295.6,7.28918,6.79022,,
2295.7,7.32820,6.82915,,
2295.8,7.36740,6.86820,,
2295.9,7.40715,6.90701,,
2296.0,7.44562,6.94474,,
2296.1,7.48192,6.98047,,
2296.2,7.51574,7.01351,,
2296.3,7.54510,7.04359,,
2296.4,7.57124,7.07142,,
2296.5,7.59637,7.09821,,
2296.6,7.62242,7.12579,,
2296.7,7.65101,7.15552,,
2296.8,7.68416,7.18796,,
2296.9,7.72062,7.22246,,
2297.0,7.75752,7.25754,,
2297.1,7.79263,7.29115,,
2297.2,7.82423,7.32217,,
2297.3,7.85031,7.34988,,
2297.4,7.87482,7.37511,,
2297.5,7.89735,7.39838,,
2297.6,7.91914,7.42086,,
2297.7,7.94091,7.44314,,
2297.8,7.96304,7.46587,,
2297.9,7.98638,7.48961,,
2298.0,8.01128,7.51434,,
2298.1,8.03784,7.54020,,
2298.2,8.06400,7.56644,,
2298.3,8.09133,7.59239,,
2298.4,8.11728,7.61694,,
2298.5,8.13928,7.63917,,
2298.6,8.15884,7.65863,,
2298.7,8.17501,7.67539,,
2298.8,8.18815,7.69067,,
2298.9,8.20132,7.70612,,
2299.0,8.21748,7.72381,,
2299.1,8.23800,7.74524,,
2299.2,8.26462,7.77085,,
2299.3,8.29587,7.79945,,
2299.4,8.32797,7.82901,,
2299.5,8.35752,7.85714,,
2299.6,8.38289,7.88256,,
2299.7,8.40349,7.90500,,
2299.8,8.42266,7.92551,,
2299.9,8.44163,7.94546,,
2300.0,8.46106,7.96606,,
2300.1,8.48326,7.98791,,
2300.2,8.50729,8.01048,,
2300.3,8.53121,8.03299,,
2300.4,8.55264,8.05425,,
2300.5,8.57182,8.07416,,
2300.6,8.58903,8.09309,,
2300.7,8.60722,8.11219,,
2300.8,8.62722,8.13206,,
2300.9,8.64869,8.15287,,
2301.0,8.67069,8.17396,,
2301.1,8.69202,8.19476,,
2301.2,8.71141,8.21453,,
2301.3,8.73032,8.23339,,
2301.4,8.74756,8.25170,,
2301.5,8.76461,8.27045,,
2301.6,8.78426,8.29058,,
2301.7,8.80648,8.31238,,
2301.8,8.83109,8.33536,,
2301.9,8.85583,8.35783,,
2302.0,8.87751,8.37805,,
2302.1,8.89397,8.39492,,
2302.2,8.90575,8.40840,,
2302.3,8.91545,8.41985,,
2302.4,8.92462,8.43098,,
2302.5,8.93611,8.44343,,
2302.6,8.95126,8.45840,,
2302.7,8.96858,8.47613,,
2302.8,8.98973,8.49668,,
2302.9,9.01336,8.51921,,
2303.0,9.03790,8.54291,,
2303.1,9.06244,8.56659,,
2303.2,9.08585,8.58974,,
2303.3,9.10693,8.61201,,
2303.4,9.12850,8.63371,,
2303.5,9.15007,8.65494,,
2303.6,9.17071,8.67611,,
2303.7,9.19130,8.69714,,
2303.8,9.21300,8.71840,,
2303.9,9.23368,8.74000,,
2304.0,9.25560,8.76237,,
2304.1,9.27921,8.78573,,
2304.2,9.30330,8.81010,,
2304.3,9.32919,8.83532,,
2304.4,9.35545,8.86080,,
2304.5,9.38066,8.88587,,
2304.6,9.40543,8.91020,,
2304.7,9.42815,8.93335,,
2304.8,9.45007,8.95549,,
2304.9,9.47127,8.97644,,
2305.0,9.49119,8.99600,,
2305.1,9.50960,9.01402,,
2305.2,9.52519,9.03022,,
2305.3,9.53942,9.04512,,
2305.4,9.55252,9.05932,,
2305.5,9.56602,9.07363,,
2305.6,9.58135,9.08858,,
2305.7,9.59719,9.10420,,
2305.8,9.61344,9.12022,,
2305.9,9.63002,9.13616,,
2306.0,9.64555,9.15164,,
2306.1,9.66002,9.16627,,
2306.2,9.67416,9.17992,,
2306.3,9.68641,9.19267,,
2306.4,9.69739,9.20499,,
2306.5,9.70949,9.21780,,
2306.6,9.72260,9.23190,,
2306.7,9.73857,9.24762,,
2306.8,9.75753,9.26426,,
2306.9,9.77537,9.28015,,
2307.0,9.78997,9.29370,,
2307.1,9.79976,9.30355,,
2307.2,9.80491,9.30969,,
2307.3,9.80650,9.31270,,
2307.4,9.80668,9.31398,,
2307.5,9.80606,9.31398,,
2307.6,9.80566,9.31482,,
2307.7,9.80735,9.31680,,
2307.8,9.81066,9.32040,,
2307.9,9.81653,9.32512,,
2308.0,9.82398,9.32995,,
2308.1,9.82773,9.33325,,
2308.2,9.82853,9.33499,,
2308.3,9.82633,9.33290,,
2308.4,9.82132,9.33025,,
2308.5,9.81775,9.32749,,
2308.6,9.81650,9.32517,,
2308.7,9.81521,9.32332,,
2308.8,9.81329,9.32148,,
2308.9,9.81113,9.31952,,
2309.0,9.80829,9.31783,,
2309.1,9.80657,9.31657,,
2309.2,9.80751,9.31860,,
2309.3,9.81174,9.32221,,
2309.4,9.81740,9.32766,,
2309.5,9.82535,9.33455,,
2309.6,9.83325,9.34190,,
2309.7,9.84053,9.34937,,
2309.8,9.84756,9.35688,,
2309.9,9.85458,9.36471,,
2310.0,9.86302,9.37333,,
2310.1,9.87289,9.38249,,
2310.2,9.88345,9.39222,,
2310.3,9.89225,9.40154,,
2310.4,9.90207,9.41025,,
2310.5,9.90972,9.41731,,
2310.6,9.91496,9.42228,,
2310.7,9.91782,9.42534,,
2310.8,9.91652,9.42490,,
2310.9,9.91369,9.42397,,
2311.0,9.91154,9.42273,,
2311.1,9.91183,9.42422,,
2311.2,9.91535,9.42707,,
2311.3,9.92163,9.43124,,
2311.4,9.92691,9.43523,,
2311.5,9.92992,9.43781,,
2311.6,9.93013,9.43880,,
2311.7,9.92746,9.43734,,
2311.8,9.92472,9.43551,,
2311.9,9.92276,9.43337,,
2312.0,9.92131,9.43118,,
2312.1,9.91887,9.42841,,
2312.2,9.91538,9.42495,,
2312.3,9.91021,9.42056,,
2312.4,9.90514,9.41518,,
2312.5,9.89977,9.40840,,
2312.6,9.89128,9.39967,,
2312.7,9.87972,9.38873,,
2312.8,9.86597,9.37536,,
2312.9,9.85067,9.36019,,
2313.0,9.83296,9.34355,,
2313.1,9.81517,9.32597,,
2313.2,9.79727,9.30778,,
2313.3,9.77790,9.28943,,
2313.4,9.75909,9.27173,,
2313.5,9.74189,9.25538,,
2313.6,9.72739,9.24100,,
2313.7,9.71601,9.22845,,
2313.8,9.70575,9.21686,,
2313.9,9.69481,9.20538,,
2314.0,9.68226,9.19352,,
2314.1,9.66905,9.18172,,
2314.2,9.65705,9.17109,,
2314.3,9.64783,9.16336,,
2314.4,9.64270,9.15834,,
2314.5,9.64471,9.16259,,
2314.6,9.65498,9.17035,,
2314.7,9.66890,9.18161,,
2314.8,9.68374,9.19401,,
2314.9,9.69598,9.20533,,
2315.0,9.70393,9.21489,,
2315.1,9.71029,9.22333,,
2315.2,9.71794,9.23251,,
2315.3,9.72766,9.24391,,
2315.4,9.74304,9.25863,,
2315.5,9.76228,9.27600,,
2315.6,9.78284,9.29506,,
2315.7,9.80258,9.31416,,
2315.8,9.82109,9.33211,,
2315.9,9.83756,9.34865,,
2316.0,9.85107,9.36410,,
2316.1,9.86527,9.37914,,
2316.2,9.88142,9.39416,,
2316.3,9.89676,9.40905,,
2316.4,9.91118,9.42386,,
2316.5,9.92469,9.43829,,
2316.6,9.93934,9.45256,,
2316.7,9.95417,9.46622,,
2316.8,9.96733,9.47897,,
2316.9,9.97795,9.49019,,
2317.0,9.98772,9.49984,,
2317.1,9.99564,9.50771,,
2317.2,10.00195,9.51379,,
2317.3,10.00624,9.51779,,
2317.4,10.00779,9.52016,,
2317.5,10.00705,9.51973,,
2317.6,10.00509,9.51862,,
2317.7,10.00258,9.51772,,
2317.8,10.00122,9.51783,,
2317.9,10.00450,9.52236,,
2318.0,10.01263,9.53001,,
2318.1,10.02472,9.54086,,
2318.2,10.03999,9.55337,,
2318.3,10.05385,9.56551,,
2318.4,10.06395,9.57545,,
2318.5,10.07126,9.58202,,
2318.6,10.07387,9.58585,,
2318.7,10.07175,9.58373,,
2318.8,10.06721,9.57955,,
2318.9,10.05966,9.57294,,
2319.0,10.05035,9.56502,,
2319.1,10.04138,9.55715,,
2319.2,10.03318,9.55016,,
2319.3,10.02859,9.54466,,
2319.4,10.02556,9.53987,,
2319.5,10.02156,9.53488,,
2319.6,10.01530,9.52847,,
2319.7,10.00693,9.51994,,
2319.8,9.99599,9.50932,,
2319.9,9.98244,9.49666,,
2320.0,9.96843,9.48277,,
2320.1,9.95248,9.46786,,
2320.2,9.93726,9.45300,,
2320.3,9.92215,9.43843,,
2320.4,9.90816,9.42468,,
2320.5,9.89571,9.41155,,
2320.6,9.88362,9.39856,,
2320.7,9.87058,9.38511,,
2320.8,9.85593,9.37046,,
2320.9,9.84012,9.35454,,
2321.0,9.82212,9.33739,,
2321.1,9.80355,9.32000,,
2321.2,9.78529,9.30314,,
2321.3,9.76980,9.28817,,
2321.4,9.75685,9.27581,,
2321.5,9.74747,9.26689,,
2321.6,9.74195,9.26208,,
2321.7,9.74084,9.26069,,
2321.8,9.74608,9.26586,,
2321.9,9.75498,9.27398,,
2322.0,9.76713,9.28490,,
2322.1,9.78143,9.29705,,
2322.2,9.79385,9.30895,,
2322.3,9.80431,9.31993,,
2322.4,9.81360,9.32971,,
2322.5,9.82221,9.33854,,
2322.6,9.83045,9.34642,,
2322.7,9.83786,9.35306,,
2322.8,9.84294,9.35843,,
2322.9,9.84570,9.36279,,
2323.0,9.84895,9.36726,,
2323.1,9.85351,9.37252,,
2323.2,9.86105,9.37911,,
2323.3,9.86959,9.38635,,
2323.4,9.87737,9.39293,,
2323.5,9.88347,9.39734,,
2323.6,9.88489,9.39935,,
2323.7,9.88102,9.39536,,
2323.8,9.87257,9.38951,,
2323.9,9.86421,9.38239,,
2324.0,9.85645,9.37561,,
2324.1,9.85018,9.37013,,
2324.2,9.84777,9.36624,,
2324.3,9.84557,9.36312,,
2324.4,9.84294,9.36027,,
2324.5,9.83956,9.35696,,
2324.6,9.83533,9.35304,,
2324.7,9.83090,9.34850,,
2324.8,9.82597,9.34359,,
2324.9,9.81978,9.33900,,
2325.0,9.81462,9.33576,,
2325.1,9.81364,9.33406,,
2325.2,9.81626,9.33767,,
2325.3,9.82255,9.34342,,
2325.4,9.83229,9.35131,,
2325.5,9.84249,9.35995,,
2325.6,9.85084,9.36823,,
2325.7,9.85756,9.37558,,
2325.8,9.86353,9.38219,,
2325.9,9.86930,9.38822,,
2326.0,9.87582,9.39403,,
2326.1,9.88091,9.39903,,
2326.2,9.88549,9.40299,,
2326.3,9.88811,9.40550,,
2326.4,9.88812,9.40576,,
2326.5,9.88538,9.40548,,
2326.6,9.88461,9.40526,,
2326.7,9.88622,9.40769,,
2326.8,9.89095,9.41128,,
2326.9,9.89695,9.41554,,
2327.0,9.90185,9.41904,,
2327.1,9.90379,9.42131,,
2327.2,9.90197,9.41806,,
2327.3,9.89493,9.41305,,
2327.4,9.88622,9.40644,,
2327.5,9.87850,9.39996,,
2327.6,9.87249,9.39551,,
2327.7,9.87043,9.39315,,
2327.8,9.87388,9.39746,,
2327.9,9.88133,9.40456,,
2328.0,9.89297,9.41527,,
2328.1,9.90731,9.42832,,
2328.2,9.92269,9.44242,,
2328.3,9.93747,9.45570,,
2328.4,9.95018,9.46657,,
2328.5,9.95752,9.47389,,
2328.6,9.95943,9.47810,,
2328.7,9.95892,9.47788,,
2328.8,9.95644,9.47660,,
2328.9,9.95304,9.47489,,
2329.0,9.95198,9.47356,,
2329.1,9.95222,9.47386,,
2329.2,9.95309,9.47537,,
2329.3,9.95617,9.47795,,
2329.4,9.96084,9.48121,,
2329.5,9.96400,9.48401,,
2329.6,9.96674,9.48614,,
2329.7,9.96638,9.48562,,
2329.8,9.96369,9.48374,,
2329.9,9.95988,9.48070,,
2330.0,9.95506,9.47756,,
2330.1,9.95197,9.47553,,
2330.2,9.95197,9.47504,,
2330.3,9.95424,9.47827,,
2330.4,9.96017,9.48314,,
2330.5,9.96824,9.48936,,
2330.6,9.97487,9.49583,,
2330.7,9.98087,9.50126,,
2330.8,9.98605,9.50451,,
2330.9,9.98643,9.50557,,
2331.0,9.98218,9.50173,,
2331.1,9.97571,9.49588,,
2331.2,9.96649,9.48858,,
2331.3,9.95708,9.48187,,
2331.4,9.95149,9.47789,,
2331.5,9.95095,9.47827,,
2331.6,9.95708,9.48366,,
2331.7,9.96893,9.49341,,
2331.8,9.98296,9.50619,,
2331.9,9.99778,9.52041,,
2332.0,10.01323,9.53467,,
2332.1,10.02721,9.54812,,
2332.2,10.03869,9.56034,,
2332.3,10.04930,9.57144,,
2332.4,10.05928,9.58187,,
2332.5,10.06884,9.59214,,
2332.6,10.07942,9.60254,,
2332.7,10.09041,9.61311,,
2332.8,10.10078,9.62375,,
2332.9,10.11136,9.63438,,
2333.0,10.12191,9.64510,,
2333.1,10.13231,9.65594,,
2333.2,10.14381,9.66690,,
2333.3,10.15504,9.67766,,
2333.4,10.16527,9.68782,,
2333.5,10.17486,9.69713,,
2333.6,10.18271,9.70515,,
2333.7,10.18968,9.71232,,
2333.8,10.19498,9.71881,,
2333.9,10.20094,9.72585,,
2334.0,10.20811,9.73375,,
2334.1,10.21866,9.74294,,
2334.2,10.22957,9.75245,,
2334.3,10.23919,9.76119,,
2334.4,10.24672,9.76786,,
2334.5,10.25058,9.77193,,
2334.6,10.25082,9.77409,,
2334.7,10.24973,9.77312,,
2334.8,10.24795,9.77159,,
2334.9,10.24524,9.76963,,
2335.0,10.24283,9.76764,,
2335.1,10.24138,9.76607,,
2335.2,10.23984,9.76492,,
2335.3,10.23965,9.76434,,
2335.4,10.23948,9.76499,,
2335.5,10.24062,9.76683,,
2335.6,10.24365,9.77027,,
2335.7,10.24943,9.77570,,
2335.8,10.25687,9.78255,,
2335.9,10.26595,9.79028,,
2336.0,10.27389,9.79779,,
2336.1,10.28062,9.80427,,
2336.2,10.28617,9.80926,,
2336.3,10.28867,9.81272,,
2336.4,10.28996,9.81530,,
2336.5,10.29181,9.81740,,
2336.6,10.29442,9.81971,,
2336.7,10.29656,9.82205,,
2336.8,10.29958,9.82408,,
2336.9,10.30148,9.82554,,
2337.0,10.30062,9.82400,,
2337.1,10.29765,9.82080,,
2337.2,10.29107,9.81562,,
2337.3,10.28299,9.80950,,
2337.4,10.27663,9.80359,,
2337.5,10.27159,9.79907,,
2337.6,10.26824,9.79646,,
2337.7,10.26864,9.79545,,
2337.8,10.27031,9.79655,,
2337.9,10.27251,9.79766,,
2338.0,10.27346,9.79852,,
2338.1,10.27232,9.79724,,
2338.2,10.26944,9.79500,,
2338.3,10.26645,9.79155,,
2338.4,10.26159,9.78677,,
2338.5,10.25537,9.78049,,
2338.6,10.24817,9.77250,,
2338.7,10.23762,9.76248,,
2338.8,10.22533,9.75072,,
2338.9,10.21162,9.73763,,
2339.0,10.19677,9.72396,,
2339.1,10.18299,9.71025,,
2339.2,10.17007,9.69660,,
2339.3,10.15652,9.68314,,
2339.4,10.14224,9.66939,,
2339.5,10.12921,9.65501,,
2339.6,10.11443,9.63919,,
2339.7,10.09645,9.62138,,
2339.8,10.07601,9.60122,,
2339.9,10.05303,9.57934,,
2340.0,10.02833,9.55729,,
2340.1,10.00574,9.53713,,
2340.2,9.98850,9.52094,,
2340.3,9.97731,9.50964,,
2340.4,9.97275,9.50284,,
2340.5,9.97138,9.49934,,
2340.6,9.96913,9.49750,,
2340.7,9.96851,9.49667,,
2340.8,9.96811,9.49756,,
2340.9,9.96978,9.49991,,
2341.0,9.97505,9.50397,,
2341.1,9.98117,9.50929,,
2341.2,9.98726,9.51518,,
2341.3,9.99351,9.52115,,
2341.4,9.99871,9.52735,,
2341.5,10.00424,9.53407,,
2341.6,10.01281,9.54142,,
2341.7,10.02169,9.54867,,
2341.8,10.02874,9.55475,,
2341.9,10.03295,9.55841,,
2342.0,10.03330,9.55996,,
2342.1,10.03020,9.55790,,
2342.2,10.02675,9.55531,,
2342.3,10.02265,9.55236,,
2342.4,10.02044,9.55017,,
2342.5,10.01936,9.54879,,
2342.6,10.01892,9.54922,,
2342.7,10.02079,9.55046,,
2342.8,10.02372,9.55204,,
2342.9,10.02565,9.55343,,
2343.0,10.02554,9.55425,,
2343.1,10.02496,9.55363,,
2343.2,10.02347,9.55315,,
2343.3,10.02222,9.55476,,
2343.4,10.02576,9.55858,,
2343.5,10.03421,9.56509,,
2343.6,10.04399,9.57309,,
2343.7,10.05374,9.58084,,
2343.8,10.06008,9.58676,,
2343.9,10.06213,9.59024,,
2344.0,10.06301,9.59198,,
2344.1,10.06249,9.59239,,
2344.2,10.06187,9.59334,,
2344.3,10.06451,9.59490,,
2344.4,10.06734,9.59681,,
2344.5,10.06937,9.59885,,
2344.6,10.07077,9.60066,,
