Scan Parameters

Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 4200.0 um Width: 0.0 um
Title,Etch process DOE


Analytical Results

Function,R.Cur Pos,R.Cur Width,M.Cur Pos,M.Cur Width,Result
2357.0,9.17707,8.61512,,
2357.1,9.17973,8.61800,,
2357.2,9.18182,8.61992,,
2357.3,9.18280,8.62106,,
2357.4,9.18311,8.62055,,
2357.5,9.18174,8.61873,,
2357.6,9.17759,8.61523,,
2357.7,9.17224,8.61033,,
2357.8,9.16599,8.60448,,
2357.9,9.15904,8.59811,,
2358.0,9.15289,8.59136,,
2358.1,9.14629,8.58392,,
2358.2,9.13794,8.57522,,
2358.3,9.12795,8.56437,,
2358.4,9.11515,8.55085,,
2358.5,9.09782,8.53446,,
2358.6,9.07798,8.51605,,
2358.7,9.05690,8.49646,,
2358.8,9.03734,8.47709,,
2358.9,9.01868,8.45825,,
2359.0,9.00118,8.44028,,
2359.1,8.98359,8.42274,,
2359.2,8.96656,8.40550,,
2359.3,8.94973,8.38800,,
2359.4,8.93224,8.36975,,
2359.5,8.91302,8.35044,,
2359.6,8.89161,8.32986,,
2359.7,8.86992,8.30854,,
2359.8,8.84765,8.28671,,
2359.9,8.82601,8.26485,,
2360.0,8.80429,8.24301,,
2360.1,8.78210,8.22154,,
2360.2,8.76061,8.20072,,
2360.3,8.74103,8.18075,,
2360.4,8.72257,8.16147,,
2360.5,8.70405,8.14251,,
2360.6,8.68486,8.12333,,
2360.7,8.66537,8.10354,,
2360.8,8.64514,8.08309,,
2360.9,8.62334,8.06200,,
2361.0,8.60159,8.04088,,
2361.1,8.58012,8.02026,,
2361.2,8.56035,8.00107,,
2361.3,8.54291,7.98369,,
2361.4,8.52797,7.96821,,
2361.5,8.51479,7.95410,,
2361.6,8.50219,7.94063,,
2361.7,8.48882,7.92693,,
2361.8,8.47469,7.91246,,
2361.9,8.45918,7.89685,,
2362.0,8.44208,7.88011,,
2362.1,8.42404,7.86287,,
2362.2,8.40547,7.84593,,
2362.3,8.38927,7.83072,,
2362.4,8.37617,7.81829,,
2362.5,8.36699,7.80957,,
2362.6,8.36256,7.80468,,
2362.7,8.36232,7.80255,,
2362.8,8.36435,7.80445,,
2362.9,8.36812,7.80711,,
2363.0,8.37189,7.81016,,
2363.1,8.37474,7.81289,,
2363.2,8.37689,7.81525,,
2363.3,8.37787,7.81736,,
2363.4,8.38013,7.82030,,
2363.5,8.38358,7.82445,,
2363.6,8.39006,7.83040,,
2363.7,8.39838,7.83733,,
2363.8,8.40708,7.84440,,
2363.9,8.41339,7.85039,,
2364.0,8.41732,7.85461,,
2364.1,8.41969,7.85691,,
2364.2,8.41974,7.85771,,
2364.3,8.41855,7.85600,,
2364.4,8.41546,7.85309,,
2364.5,8.41093,7.84862,,
2364.6,8.40529,7.84244,,
2364.7,8.39749,7.83458,,
2364.8,8.38711,7.82518,,
2364.9,8.37610,7.81486,,
2365.0,8.36489,7.80446,,
2365.1,8.35437,7.79478,,
2365.2,8.34632,7.78606,,
2365.3,8.33950,7.77783,,
2365.4,8.33186,7.76914,,
2365.5,8.32235,7.75875,,
2365.6,8.30989,7.74599,,
2365.7,8.29345,7.73090,,
2365.8,8.27539,7.71444,,
2365.9,8.25777,7.69799,,
2366.0,8.24165,7.68284,,
2366.1,8.22882,7.66992,,
2366.2,8.21867,7.65957,,
2366.3,8.21070,7.65156,,
2366.4,8.20579,7.64549,,
2366.5,8.20156,7.64058,,
2366.6,8.19734,7.63687,,
2366.7,8.19344,7.63429,,
2366.8,8.19263,7.63274,,
2366.9,8.19420,7.63460,,
2367.0,8.19761,7.63764,,
2367.1,8.20241,7.64206,,
2367.2,8.20829,7.64734,,
2367.3,8.21432,7.65315,,
2367.4,8.22002,7.65938,,
2367.5,8.22645,7.66618,,
2367.6,8.23413,7.67355,,
2367.7,8.24260,7.68127,,
2367.8,8.25090,7.68906,,
2367.9,8.25785,7.69645,,
2368.0,8.26490,7.70332,,
2368.1,8.27152,7.70931,,
2368.2,8.27676,7.71430,,
2368.3,8.28024,7.71829,,
2368.4,8.28254,7.72146,,
2368.5,8.28535,7.72430,,
2368.6,8.28825,7.72699,,
2368.7,8.29099,7.72951,,
2368.8,8.29346,7.73112,,
2368.9,8.29495,7.73190,,
2369.0,8.29251,7.72929,,
2369.1,8.28815,7.72462,,
2369.2,8.28109,7.71702,,
2369.3,8.26981,7.70686,,
2369.4,8.25640,7.69463,,
2369.5,8.24283,7.68108,,
2369.6,8.22817,7.66679,,
2369.7,8.21332,7.65195,,
2369.8,8.19878,7.63643,,
2369.9,8.18216,7.62036,,
2370.0,8.16429,7.60427,,
2370.1,8.14837,7.58888,,
2370.2,8.13463,7.57498,,
2370.3,8.12239,7.56277,,
2370.4,8.11250,7.55235,,
2370.5,8.10327,7.54320,,
2370.6,8.09572,7.53539,,
2370.7,8.08895,7.52875,,
2370.8,8.08309,7.52367,,
2370.9,8.07947,7.52045,,
2371.0,8.07863,7.51869,,
2371.1,8.08001,7.52071,,
2371.2,8.08380,7.52408,,
2371.3,8.08928,7.52902,,
2371.4,8.09594,7.53499,,
2371.5,8.10276,7.54121,,
2371.6,8.10918,7.54722,,
2371.7,8.11427,7.55270,,
2371.8,8.11895,7.55784,,
2371.9,8.12374,7.56298,,
2372.0,8.12891,7.56820,,
2372.1,8.13524,7.57365,,
2372.2,8.14042,7.57882,,
2372.3,8.14528,7.58404,,
2372.4,8.14962,7.58903,,
2372.5,8.15536,7.59419,,
2372.6,8.16079,7.59920,,
2372.7,8.16566,7.60388,,
2372.8,8.16989,7.60761,,
2372.9,8.17282,7.60991,,
2373.0,8.17353,7.61090,,
2373.1,8.17168,7.60854,,
2373.2,8.16728,7.60466,,
2373.3,8.16117,7.59882,,
2373.4,8.15393,7.59115,,
2373.5,8.14463,7.58185,,
2373.6,8.13292,7.57113,,
2373.7,8.12075,7.55921,,
2373.8,8.10857,7.54642,,
2373.9,8.09461,7.53275,,
2374.0,8.08004,7.51840,,
2374.1,8.06489,7.50372,,
2374.2,8.04918,7.48926,,
2374.3,8.03564,7.47574,,
2374.4,8.02356,7.46316,,
2374.5,8.01249,7.45153,,
2374.6,8.00144,7.44028,,
2374.7,7.99053,7.42916,,
2374.8,7.97917,7.41813,,
2374.9,7.96772,7.40741,,
2375.0,7.95772,7.39729,,
2375.1,7.94855,7.38779,,
2375.2,7.93983,7.37909,,
2375.3,7.93133,7.37122,,
2375.4,7.92421,7.36459,,
2375.5,7.91901,7.35965,,
2375.6,7.91588,7.35686,,
2375.7,7.91541,7.35586,,
2375.8,7.91772,7.35837,,
2375.9,7.92203,7.36246,,
2376.0,7.92841,7.36851,,
2376.1,7.93613,7.37607,,
2376.2,7.94532,7.38499,,
2376.3,7.95532,7.39500,,
2376.4,7.96636,7.40598,,
2376.5,7.97848,7.41780,,
2376.6,7.99099,7.43022,,
2376.7,8.00413,7.44284,,
2376.8,8.01733,7.45523,,
2376.9,8.02896,7.46682,,
2377.0,8.03959,7.47749,,
2377.1,8.04891,7.48735,,
2377.2,8.05754,7.49674,,
2377.3,8.06716,7.50608,,
2377.4,8.07663,7.51539,,
2377.5,8.08600,7.52446,,
2377.6,8.09532,7.53299,,
2377.7,8.10262,7.54017,,
2377.8,8.10898,7.54579,,
2377.9,8.11241,7.54941,,
2378.0,8.11337,7.55137,,
2378.1,8.11360,7.55231,,
2378.2,8.11343,7.55296,,
2378.3,8.11438,7.55398,,
2378.4,8.11652,7.55533,,
2378.5,8.11850,7.55656,,
2378.6,8.11960,7.55744,,
2378.7,8.11883,7.55557,,
2378.8,8.11514,7.55219,,
2378.9,8.10949,7.54683,,
2379.0,8.10189,7.53982,,
2379.1,8.09312,7.53155,,
2379.2,8.08437,7.52244,,
2379.3,8.07428,7.51253,,
2379.4,8.06354,7.50194,,
2379.5,8.05257,7.49052,,
2379.6,8.04028,7.47828,,
2379.7,8.02686,7.46560,,
2379.8,8.01313,7.45283,,
2379.9,8.00089,7.44039,,
2380.0,7.98968,7.42824,,
2380.1,7.97784,7.41603,,
2380.2,7.96520,7.40324,,
2380.3,7.95172,7.38963,,
2380.4,7.93679,7.37480,,
2380.5,7.92149,7.35918,,
2380.6,7.90380,7.34260,,
2380.7,7.88676,7.32595,,
2380.8,7.86997,7.30934,,
2380.9,7.85387,7.29319,,
2381.0,7.83864,7.27713,,
2381.1,7.82300,7.26051,,
2381.2,7.80561,7.24292,,
2381.3,7.78591,7.22410,,
2381.4,7.76572,7.20443,,
2381.5,7.74541,7.18429,,
2381.6,7.72517,7.16414,,
2381.7,7.70510,7.14368,,
2381.8,7.68526,7.12265,,
2381.9,7.66300,7.10052,,
2382.0,7.63907,7.07730,,
2382.1,7.61464,7.05308,,
2382.2,7.58973,7.02830,,
2382.3,7.56436,7.00336,,
2382.4,7.53926,6.97891,,
2382.5,7.51478,6.95539,,
2382.6,7.49306,6.93361,,
2382.7,7.47306,6.91357,,
2382.8,7.45542,6.89534,,
2382.9,7.43900,6.87831,,
2383.0,7.42309,6.86226,,
2383.1,7.40728,6.84691,,
2383.2,7.39267,6.83237,,
2383.3,7.37909,6.81866,,
2383.4,7.36639,6.80561,,
2383.5,7.35441,6.79298,,
2383.6,7.34170,6.78027,,
2383.7,7.32886,6.76723,,
2383.8,7.31555,6.75340,,
2383.9,7.30097,6.73873,,
2384.0,7.28479,6.72323,,
2384.1,7.26825,6.70709,,
2384.2,7.25204,6.69065,,
2384.3,7.23521,6.67372,,
2384.4,7.21859,6.65607,,
2384.5,7.19998,6.63702,,
2384.6,7.17901,6.61626,,
2384.7,7.15630,6.59389,,
2384.8,7.13165,6.57006,,
2384.9,7.10708,6.54552,,
2385.0,7.08167,6.52059,,
2385.1,7.05632,6.49572,,
2385.2,7.03217,6.47101,,
2385.3,7.00775,6.44618,,
2385.4,6.98297,6.42121,,
2385.5,6.95714,6.39554,,
2385.6,6.93128,6.36914,,
2385.7,6.90397,6.34183,,
2385.8,6.87520,6.31368,,
2385.9,6.84640,6.28469,,
2386.0,6.81701,6.25490,,
2386.1,6.78612,6.22409,,
2386.2,6.75467,6.19208,,
2386.3,6.72121,6.15865,,
2386.4,6.68579,6.12378,,
2386.5,6.64988,6.08745,,
2386.6,6.61232,6.04921,,
2386.7,6.57262,6.00896,,
2386.8,6.52935,5.96623,,
2386.9,6.48397,5.92139,,
2387.0,6.43676,5.87511,,
2387.1,6.38865,5.82821,,
2387.2,6.34220,5.78158,,
2387.3,6.29602,5.73548,,
2387.4,6.25066,5.69023,,
2387.5,6.20635,5.64560,,
2387.6,6.16249,5.60120,,
2387.7,6.11872,5.55672,,
2387.8,6.07353,5.51153,,
2387.9,6.02752,5.46558,,
2388.0,5.98041,5.41856,,
2388.1,5.93280,5.37039,,
2388.2,5.88372,5.32043,,
2388.3,5.83210,5.26827,,
2388.4,5.77688,5.21307,,
2388.5,5.71907,5.15469,,
2388.6,5.65678,5.09309,,
2388.7,5.59127,5.02857,,
2388.8,5.52477,4.96172,,
2388.9,5.45526,4.89272,,
2389.0,5.38451,4.82200,,
2389.1,5.31223,4.74939,,
2389.2,5.23772,4.67516,,
2389.3,5.16142,4.59910,,
2389.4,5.08435,4.52160,,
2389.5,5.00450,4.44227,,
2389.6,4.92425,4.36162,,
2389.7,4.84163,4.27922,,
2389.8,4.75774,4.19531,,
2389.9,4.67258,4.10935,,
2390.0,4.58493,4.02044,,
2390.1,4.49366,3.92719,,
2390.2,4.39579,3.82775,,
2390.3,4.28951,3.72079,,
2390.4,4.17382,3.60517,,
2390.5,4.04950,3.48065,,
2390.6,3.91561,3.34765,,
2390.7,3.77301,3.20722,,
2390.8,3.62540,3.06077,,
2390.9,3.47381,2.91006,,
2391.0,3.31843,2.75666,,
2391.1,3.16293,2.60302,,
2391.2,3.00795,2.45225,,
2391.3,2.85908,2.30844,,
2391.4,2.72418,2.17549,,
2391.5,2.60445,2.05603,,
2391.6,2.50014,1.95116,,
2391.7,2.41090,1.85999,,
2391.8,2.33418,1.78116,,
2391.9,2.26638,1.71263,,
2392.0,2.20822,1.65278,,
2392.1,2.15676,1.59979,,
2392.2,2.10996,1.55219,,
2392.3,2.06769,1.50838,,
2392.4,2.02759,1.46676,,
2392.5,1.98758,1.42635,,
2392.6,1.94718,1.38652,,
2392.7,1.90750,1.34743,,
2392.8,1.86908,1.30991,,
2392.9,1.83277,1.27493,,
2393.0,1.80086,1.24349,,
2393.1,1.77361,1.21600,,
2393.2,1.75080,1.19259,,
2393.3,1.73137,1.17251,,
2393.4,1.71514,1.15489,,
2393.5,1.69982,1.13887,,
2393.6,1.68411,1.12386,,
2393.7,1.66998,1.10939,,
2393.8,1.65706,1.09525,,
2393.9,1.64242,1.08132,,
2394.0,1.62791,1.06763,,
2394.1,1.61518,1.05406,,
2394.2,1.60234,1.04011,,
2394.3,1.58838,1.02530,,
2394.4,1.57154,1.00869,,
2394.5,1.55304,0.99033,,
2394.6,1.53235,0.97026,,
2394.7,1.51065,0.94906,,
2394.8,1.48864,0.92725,,
2394.9,1.46609,0.90503,,
2395.0,1.44419,0.88276,,
2395.1,1.42159,0.86020,,
2395.2,1.39891,0.83777,,
2395.3,1.37585,0.81561,,
2395.4,1.35423,0.79431,,
2395.5,1.33429,0.77367,,
2395.6,1.31536,0.75345,,
2395.7,1.29504,0.73282,,
2395.8,1.27345,0.71125,,
2395.9,1.25076,0.68809,,
2396.0,1.22647,0.66322,,
2396.1,1.19911,0.63613,,
2396.2,1.17009,0.60717,,
2396.3,1.13831,0.57631,,
2396.4,1.10601,0.54424,,
2396.5,1.07311,0.51129,,
2396.6,1.03896,0.47847,,
2396.7,1.00527,0.44677,,
2396.8,0.97557,0.41772,,
2396.9,0.94948,0.39240,,
2397.0,0.92852,0.37190,,
2397.1,0.91315,0.35599,,
2397.2,0.90319,0.34447,,
2397.3,0.89553,0.33647,,
2397.4,0.89033,0.33125,,
2397.5,0.88813,0.32846,,
2397.6,0.88706,0.32722,,
2397.7,0.88865,0.32915,,
2397.8,0.89221,0.33228,,
2397.9,0.89725,0.33678,,
2398.0,0.90337,0.34179,,
2398.1,0.90899,0.34641,,
2398.2,0.91262,0.34938,,
2398.3,0.91427,0.35077,,
2398.4,0.91145,0.34754,,
2398.5,0.90511,0.34261,,
2398.6,0.89736,0.33581,,
2398.7,0.88940,0.32784,,
2398.8,0.88125,0.31927,,
2398.9,0.87160,0.31012,,
2399.0,0.86185,0.30055,,
2399.1,0.85209,0.29024,,
2399.2,0.84172,0.27917,,
2399.3,0.82911,0.26695,,
2399.4,0.81557,0.25358,,
2399.5,0.80118,0.23889,,
2399.6,0.78538,0.22314,,
2399.7,0.76800,0.20629,,
2399.8,0.75036,0.18864,,
2399.9,0.73187,0.17018,,
2400.0,0.71293,0.15097,,
2400.1,0.69314,0.13065,,
2400.2,0.67167,0.10932,,
2400.3,0.64821,0.08690,,
2400.4,0.62538,0.06386,,
2400.5,0.60187,0.04016,,
2400.6,0.57772,0.01595,,
2400.7,0.55298,-0.00911,,
2400.8,0.52707,-0.03525,,
2400.9,0.49975,-0.06249,,
2401.0,0.47100,-0.09069,,
2401.1,0.44157,-0.11967,,
2401.2,0.41257,-0.14887,,
2401.3,0.38258,-0.17773,,
2401.4,0.35357,-0.20522,,
2401.5,0.32782,-0.23065,,
2401.6,0.30567,-0.25359,,
2401.7,0.28572,-0.27410,,
2401.8,0.26707,-0.29271,,
2401.9,0.25046,-0.30962,,
2402.0,0.23482,-0.32506,,
2402.1,0.22083,-0.33860,,
2402.2,0.20872,-0.34992,,
2402.3,0.19983,-0.35847,,
2402.4,0.19461,-0.36426,,
2402.5,0.19241,-0.36748,,
2402.6,0.19133,-0.36907,,
2402.7,0.19159,-0.36782,,
2402.8,0.19454,-0.36541,,
2402.9,0.19872,-0.36138,,
2403.0,0.20393,-0.35589,,
2403.1,0.21130,-0.34924,,
2403.2,0.21931,-0.34188,,
2403.3,0.22709,-0.33412,,
2403.4,0.23485,-0.32614,,
2403.5,0.24272,-0.31829,,
2403.6,0.25140,-0.31061,,
2403.7,0.25858,-0.30380,,
2403.8,0.26445,-0.29805,,
2403.9,0.26854,-0.29381,,
2404.0,0.27139,-0.29102,,
2404.1,0.27271,-0.28964,,
2404.2,0.27247,-0.28943,,
2404.3,0.27141,-0.29086,,
2404.4,0.26867,-0.29349,,
2404.5,0.26524,-0.29734,,
2404.6,0.25970,-0.30289,,
2404.7,0.25278,-0.30950,,
2404.8,0.24364,-0.31740,,
2404.9,0.23595,-0.32576,,
2405.0,0.22695,-0.33486,,
2405.1,0.21725,-0.34424,,
2405.2,0.20720,-0.35409,,
2405.3,0.19704,-0.36436,,
2405.4,0.18689,-0.37488,,
2405.5,0.17550,-0.38610,,
2405.6,0.16427,-0.39787,,
2405.7,0.15129,-0.41073,,
2405.8,0.13766,-0.42414,,
2405.9,0.12267,-0.43808,,
2406.0,0.10870,-0.45141,,
2406.1,0.09562,-0.46356,,
2406.2,0.08528,-0.47344,,
2406.3,0.07782,-0.48094,,
2406.4,0.07376,-0.48564,,
2406.5,0.07115,-0.48816,,
2406.6,0.07151,-0.48894,,
2406.7,0.07277,-0.48767,,
2406.8,0.07509,-0.48560,,
2406.9,0.07781,-0.48316,,
2407.0,0.08123,-0.48068,,
2407.1,0.08345,-0.47890,,
2407.2,0.08422,-0.47790,,
2407.3,0.08351,-0.47965,,
2407.4,0.07941,-0.48284,,
2407.5,0.07512,-0.48755,,
2407.6,0.06840,-0.49440,,
2407.7,0.06021,-0.50265,,
2407.8,0.04917,-0.51283,,
2407.9,0.03807,-0.52429,,
2408.0,0.02510,-0.53726,,
2408.1,0.01074,-0.55132,,
2408.2,-0.00465,-0.56648,,
2408.3,-0.02080,-0.58247,,
2408.4,-0.03752,-0.59895,,
2408.5,-0.05466,-0.61572,,
2408.6,-0.07145,-0.63244,,
2408.7,-0.08816,-0.64912,,
2408.8,-0.10429,-0.66569,,
2408.9,-0.12092,-0.68232,,
2409.0,-0.13794,-0.69878,,
2409.1,-0.15461,-0.71495,,
2409.2,-0.16989,-0.73046,,
2409.3,-0.18464,-0.74505,,
2409.4,-0.19870,-0.75853,,
2409.5,-0.21073,-0.77089,,
2409.6,-0.22145,-0.78242,,
2409.7,-0.23202,-0.79377,,
2409.8,-0.24306,-0.80574,,
2409.9,-0.25621,-0.81883,,
2410.0,-0.27150,-0.83300,,
2410.1,-0.28685,-0.84784,,
2410.2,-0.30179,-0.86274,,
2410.3,-0.31674,-0.87747,,
2410.4,-0.33063,-0.89182,,
2410.5,-0.34493,-0.90603,,
2410.6,-0.35907,-0.91980,,
2410.7,-0.37277,-0.93312,,
2410.8,-0.38525,-0.94523,,
2410.9,-0.39683,-0.95593,,
2411.0,-0.40511,-0.96444,,
2411.1,-0.41169,-0.97117,,
2411.2,-0.41556,-0.97589,,
2411.3,-0.41901,-0.97965,,
2411.4,-0.42132,-0.98249,,
2411.5,-0.42418,-0.98508,,
2411.6,-0.42645,-0.98690,,
2411.7,-0.42824,-0.98807,,
2411.8,-0.42766,-0.98831,,
2411.9,-0.42651,-0.98715,,
2412.0,-0.42513,-0.98502,,
2412.1,-0.42173,-0.98187,,
2412.2,-0.41684,-0.97773,,
2412.3,-0.41215,-0.97281,,
2412.4,-0.40658,-0.96726,,
2412.5,-0.40027,-0.96132,,
2412.6,-0.39401,-0.95495,,
2412.7,-0.38756,-0.94845,,
2412.8,-0.38015,-0.94203,,
2412.9,-0.37406,-0.93609,,
2413.0,-0.36912,-0.93084,,
2413.1,-0.36448,-0.92644,,
2413.2,-0.36099,-0.92302,,
2413.3,-0.35836,-0.92070,,
2413.4,-0.35704,-0.91928,,
2413.5,-0.35782,-0.92057,,
2413.6,-0.36033,-0.92319,,
2413.7,-0.36491,-0.92781,,
2413.8,-0.37157,-0.93449,,
2413.9,-0.38019,-0.94310,,
2414.0,-0.39122,-0.95334,,
2414.1,-0.40341,-0.96493,,
2414.2,-0.41533,-0.97706,,
2414.3,-0.42889,-0.98959,,
2414.4,-0.44103,-1.00166,,
2414.5,-0.45286,-1.01381,,
2414.6,-0.46367,-1.02547,,
2414.7,-0.47644,-1.03723,,
2414.8,-0.48803,-1.04819,,
2414.9,-0.49881,-1.05805,,
2415.0,-0.50706,-1.06616,,
2415.1,-0.51203,-1.07264,,
2415.2,-0.51687,-1.07811,,
2415.3,-0.52193,-1.08318,,
2415.4,-0.52676,-1.08855,,
2415.5,-0.53242,-1.09468,,
2415.6,-0.53944,-1.10166,,
2415.7,-0.54800,-1.10946,,
2415.8,-0.55677,-1.11736,,
2415.9,-0.56501,-1.12474,,
2416.0,-0.57105,-1.13065,,
2416.1,-0.57548,-1.13490,,
2416.2,-0.57740,-1.13729,,
2416.3,-0.57783,-1.13853,,
2416.4,-0.57743,-1.13872,,
2416.5,-0.57727,-1.13884,,
2416.6,-0.57789,-1.13904,,
2416.7,-0.57823,-1.13937,,
2416.8,-0.57839,-1.13964,,
2416.9,-0.57909,-1.13985,,
2417.0,-0.57871,-1.13951,,
2417.1,-0.57778,-1.13902,,
2417.2,-0.57726,-1.13818,,
2417.3,-0.57634,-1.13722,,
2417.4,-0.57461,-1.13637,,
2417.5,-0.57388,-1.13570,,
2417.6,-0.57439,-1.13565,,
2417.7,-0.57486,-1.13585,,
2417.8,-0.57462,-1.13624,,
2417.9,-0.57533,-1.13726,,
2418.0,-0.57649,-1.13897,,
2418.1,-0.57978,-1.14213,,
2418.2,-0.58397,-1.14650,,
2418.3,-0.59032,-1.15219,,
2418.4,-0.59736,-1.15851,,
2418.5,-0.60427,-1.16481,,
2418.6,-0.61061,-1.17053,,
2418.7,-0.61486,-1.17509,,
2418.8,-0.61833,-1.17837,,
2418.9,-0.62049,-1.18016,,
2419.0,-0.62045,-1.18076,,
2419.1,-0.61923,-1.17927,,
2419.2,-0.61615,-1.17677,,
2419.3,-0.61293,-1.17347,,
2419.4,-0.60856,-1.16910,,
2419.5,-0.60387,-1.16357,,
2419.6,-0.59736,-1.15640,,
2419.7,-0.58770,-1.14741,,
2419.8,-0.57638,-1.13689,,
2419.9,-0.56431,-1.12530,,
2420.0,-0.55204,-1.11352,,
2420.1,-0.53988,-1.10160,,
2420.2,-0.52930,-1.08980,,
2420.3,-0.51703,-1.07746,,
2420.4,-0.50406,-1.06496,,
2420.5,-0.49032,-1.05215,,
2420.6,-0.47781,-1.03965,,
2420.7,-0.46619,-1.02766,,
2420.8,-0.45456,-1.01636,,
2420.9,-0.44374,-1.00546,,
2421.0,-0.43414,-0.99489,,
2421.1,-0.42322,-0.98437,,
2421.2,-0.41239,-0.97408,,
2421.3,-0.40236,-0.96398,,
2421.4,-0.39283,-0.95416,,
2421.5,-0.38357,-0.94463,,
2421.6,-0.37381,-0.93527,,
2421.7,-0.36446,-0.92635,,
2421.8,-0.35600,-0.91796,,
2421.9,-0.34863,-0.91034,,
2422.0,-0.34169,-0.90368,,
2422.1,-0.33548,-0.89800,,
2422.2,-0.33143,-0.89347,,
2422.3,-0.32815,-0.89021,,
2422.4,-0.32551,-0.88819,,
2422.5,-0.32539,-0.88706,,
2422.6,-0.32596,-0.88827,,
2422.7,-0.32751,-0.89072,,
2422.8,-0.33211,-0.89511,,
2422.9,-0.33867,-0.90164,,
2423.0,-0.34712,-0.91051,,
2423.1,-0.35862,-0.92152,,
2423.2,-0.37224,-0.93443,,
2423.3,-0.38668,-0.94907,,
2423.4,-0.40249,-0.96502,,
2423.5,-0.42054,-0.98184,,
2423.6,-0.43849,-0.99912,,
2423.7,-0.45510,-1.01629,,
2423.8,-0.47243,-1.03315,,
2423.9,-0.48890,-1.04951,,
2424.0,-0.50438,-1.06586,,
2424.1,-0.52019,-1.08267,,
2424.2,-0.53769,-1.10016,,
2424.3,-0.55746,-1.11853,,
2424.4,-0.57638,-1.13691,,
2424.5,-0.59479,-1.15487,,
2424.6,-0.61161,-1.17153,,
2424.7,-0.62702,-1.18683,,
2424.8,-0.64057,-1.20009,,
2424.9,-0.65280,-1.21108,,
2425.0,-0.66080,-1.21884,,
2425.1,-0.66530,-1.22311,,
2425.2,-0.66561,-1.22425,,
2425.3,-0.66167,-1.22078,,
2425.4,-0.65507,-1.21540,,
2425.5,-0.64817,-1.20833,,
2425.6,-0.63961,-1.19998,,
2425.7,-0.63012,-1.19066,,
2425.8,-0.62014,-1.18038,,
2425.9,-0.60863,-1.16922,,
2426.0,-0.59646,-1.15728,,
2426.1,-0.58415,-1.14456,,
2426.2,-0.57065,-1.13091,,
2426.3,-0.55616,-1.11640,,
2426.4,-0.54019,-1.10104,,
2426.5,-0.52391,-1.08523,,
2426.6,-0.50797,-1.06952,,
2426.7,-0.49202,-1.05400,,
2426.8,-0.47787,-1.03871,,
2426.9,-0.46305,-1.02286,,
2427.0,-0.44629,-1.00609,,
2427.1,-0.42771,-0.98826,,
2427.2,-0.40816,-0.96949,,
2427.3,-0.38948,-0.95056,,
2427.4,-0.36997,-0.93125,,
2427.5,-0.35140,-0.91180,,
2427.6,-0.33136,-0.89156,,
2427.7,-0.30999,-0.87093,,
2427.8,-0.28811,-0.85012,,
2427.9,-0.26752,-0.82972,,
2428.0,-0.24844,-0.81011,,
2428.1,-0.22954,-0.79134,,
2428.2,-0.21143,-0.77337,,
2428.3,-0.19438,-0.75612,,
2428.4,-0.17780,-0.73950,,
2428.5,-0.16198,-0.72319,,
2428.6,-0.14639,-0.70678,,
2428.7,-0.12940,-0.68984,,
2428.8,-0.11154,-0.67229,,
2428.9,-0.09317,-0.65456,,
2429.0,-0.07452,-0.63712,,
2429.1,-0.05838,-0.62086,,
2429.2,-0.04341,-0.60563,,
2429.3,-0.03013,-0.59148,,
2429.4,-0.01673,-0.57771,,
2429.5,-0.00290,-0.56414,,
2429.6,0.01083,-0.55032,,
2429.7,0.02419,-0.53637,,
2429.8,0.03904,-0.52212,,
2429.9,0.05364,-0.50764,,
2430.0,0.06770,-0.49308,,
2430.1,0.08313,-0.47840,,
2430.2,0.09752,-0.46406,,
2430.3,0.11166,-0.45015,,
2430.4,0.12530,-0.43701,,
2430.5,0.13705,-0.42502,,
2430.6,0.14827,-0.41416,,
2430.7,0.15775,-0.40468,,
2430.8,0.16561,-0.39650,,
2430.9,0.17272,-0.38949,,
2431.0,0.17825,-0.38361,,
2431.1,0.18320,-0.37853,,
2431.2,0.18750,-0.37423,,
2431.3,0.19115,-0.37077,,
2431.4,0.19419,-0.36844,,
2431.5,0.19536,-0.36698,,
2431.6,0.19415,-0.36894,,
2431.7,0.19108,-0.37236,,
2431.8,0.18461,-0.37797,,
2431.9,0.17678,-0.38536,,
2432.0,0.16813,-0.39414,,
2432.1,0.15768,-0.40392,,
2432.2,0.14703,-0.41452,,
2432.3,0.13637,-0.42578,,
2432.4,0.12385,-0.43768,,
2432.5,0.11122,-0.44984,,
2432.6,0.09879,-0.46225,,
2432.7,0.08671,-0.47467,,
2432.8,0.07435,-0.48740,,
2432.9,0.06143,-0.50082,,
2433.0,0.04716,-0.51540,,
2433.1,0.03121,-0.53119,,
2433.2,0.01353,-0.54782,,
2433.3,-0.00447,-0.56470,,
2433.4,-0.02068,-0.58092,,
2433.5,-0.03608,-0.59607,,
2433.6,-0.04994,-0.60956,,
2433.7,-0.06198,-0.62118,,
2433.8,-0.07151,-0.63062,,
2433.9,-0.07835,-0.63801,,
2434.0,-0.08324,-0.64375,,
2434.1,-0.08741,-0.64841,,
2434.2,-0.09153,-0.65249,,
2434.3,-0.09533,-0.65617,,
2434.4,-0.09868,-0.65937,,
2434.5,-0.10154,-0.66208,,
